year,tourney_name,tourney_level,tourney_date,surface,round,best_of,winner_name,loser_name,score,winner_rank,loser_rank,winner_rank_points,loser_rank_points
1987,Australian Open,Grand Slam,1987/1/12,Grass,R128,5,Kelly Evernden,Jonathan Canter,7-6 6-3 6-4,298,41,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R128,5,Christo Van Rensburg,Leonardo Lavalle,6-3 6-4 0-6 6-4,70,107,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R128,5,Wally Masur,John Sadri,6-3 6-7 6-4 6-0,71,129,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R128,5,Slobodan Zivojinovic,Laurie Warder,6-7 3-6 6-3 6-4 6-1,40,281,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R128,5,Broderick Dyke,Christian Miniussi,6-2 6-1 7-5,64,97,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Ivan Lendl,Danny Saltz,6-4 3-6 6-1 6-1,1,329,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Matt Anger,Amos Mansdorf,7-6 6-3 3-6 6-3,62,38,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Dan Goldie,Russell Simpson,6-3 7-6 7-6,117,181,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Ramesh Krishnan,Eddie Edwards,4-6 5-7 6-1 6-3 6-3,35,63,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Anders Jarryd,Johan Carlsson,6-0 7-5 6-0,19,106,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Thierry Champion,Bruce Derlin,6-1 3-0 RET,127,152,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Peter Doohan,Bill Scanlon,6-3 1-6 7-5 7-6,289,81,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Kevin Curren,John Fitzgerald,7-5 6-2 6-7 4-6 6-3,18,91,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Yannick Noah,David Macpherson,4-6 6-1 6-4 6-3,4,505,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Bud Schultz,Scott Davis,4-6 6-1 6-7 6-2 6-3,110,39,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Mark Edmondson,Nick Fulwood,6-4 4-6 4-6 7-5 9-7,307,245,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Tim Wilkison,Shane Barr,6-2 6-2 3-6 7-6,28,390,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Pat Cash,Claudio Pistolesi,7-5 2-6 7-6 6-2,24,175,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Ben Testerman,Michiel Schapers,7-6 6-1 6-4,94,74,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Paul Annacone,Steve Wood,6-7 4-6 6-3 6-2 6-4,43,540,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Henri Leconte,Todd Nelson,4-6 7-6 6-2 6-3,6,116,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Miloslav Mecir,Jeremy Bates,4-6 6-2 6-1 6-3,9,196,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Gary Muller,Mark Woodforde,7-5 5-7 4-6 7-6 6-4,236,172,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Mark Kratzmann,Marty Davis,6-4 6-2 6-4,140,93,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Ken Flach,Milan Srejber,3-6 2-6 7-5 6-3 6-3,223,30,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Robert Seguso,Bob Green,6-3 3-6 7-6 6-4,27,138,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Javier Frana,Andreas Maurer,2-6 7-5 6-3 6-4,151,58,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,John Frawley,Peter Carlsson,6-2 6-3 3-2 RET,250,139,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Stefan Edberg,John Letts,3-6 6-1 6-0 6-2,5,368,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Brad Gilbert,Brad Drewett,7-5 6-3 6-2,11,180,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Derrick Rostagno,Richard Matuszewski,7-5 6-1 6-1,66,90,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Brad Pearce,Danie Visser,3-6 7-6 6-3 4-6 12-10,100,86,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Kelly Evernden,Johan Kriek,6-2 2-6 6-4 6-4,298,23,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Christo Van Rensburg,Jakob Hlasek,4-6 6-3 6-3 6-7 6-4,70,32,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Wally Masur,Kelly Jones,6-7 6-2 6-0 6-4,71,164,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Slobodan Zivojinovic,Carl Limberger,6-1 6-4 6-2,40,88,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R64,5,Boris Becker,Broderick Dyke,6-7 6-1 6-4 6-7 6-2,2,64,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Ivan Lendl,Matt Anger,6-4 6-2 6-7 6-2,1,62,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Dan Goldie,Ramesh Krishnan,3-6 7-5 6-7 6-2 6-2,117,35,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Anders Jarryd,Thierry Champion,6-0 7-6 2-6 6-2,19,127,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Peter Doohan,Kevin Curren,4-6 6-3 6-4 6-4,289,18,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Yannick Noah,Bud Schultz,7-6 4-6 4-6 7-6 6-4,4,110,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Tim Wilkison,Mark Edmondson,6-2 6-1 7-6,28,307,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Pat Cash,Ben Testerman,6-3 6-7 6-1 6-2,24,94,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Paul Annacone,Henri Leconte,1-6 4-6 6-3 6-4 10-8,43,6,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Miloslav Mecir,Gary Muller,6-4 6-4 6-4,9,236,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Mark Kratzmann,Ken Flach,6-4 6-2 6-3,140,223,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Robert Seguso,Javier Frana,6-3 3-6 7-6 6-4,27,151,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Stefan Edberg,John Frawley,6-4 6-3 6-1,5,250,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Derrick Rostagno,Brad Gilbert,4-6 6-2 6-3 6-1,66,11,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Kelly Evernden,Brad Pearce,6-2 6-2 6-4,298,100,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Wally Masur,Christo Van Rensburg,6-3 1-6 7-5 4-6 6-0,71,70,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R32,5,Boris Becker,Slobodan Zivojinovic,6-3 6-3 3-6 6-3,2,40,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R16,5,Ivan Lendl,Dan Goldie,2-6 6-4 7-6 6-3,1,117,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R16,5,Anders Jarryd,Peter Doohan,6-1 6-7 6-4 7-6,19,289,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R16,5,Yannick Noah,Tim Wilkison,4-6 4-6 6-3 6-4 6-2,4,28,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R16,5,Pat Cash,Paul Annacone,6-4 6-1 6-7 1-6 6-2,24,43,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R16,5,Miloslav Mecir,Mark Kratzmann,6-4 6-2 6-2,9,140,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R16,5,Stefan Edberg,Robert Seguso,6-1 6-0 6-1,5,27,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R16,5,Kelly Evernden,Derrick Rostagno,6-7 6-2 6-4 5-7 7-5,298,66,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,R16,5,Wally Masur,Boris Becker,4-6 7-6 6-4 6-7 6-2,71,2,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,QF,5,Ivan Lendl,Anders Jarryd,7-6 6-1 6-3,1,19,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,QF,5,Pat Cash,Yannick Noah,6-4 6-2 2-6 6-0,24,4,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,QF,5,Stefan Edberg,Miloslav Mecir,6-1 6-4 6-4,5,9,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,QF,5,Wally Masur,Kelly Evernden,6-3 7-5 6-4,71,298,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,SF,5,Pat Cash,Ivan Lendl,7-6 5-7 7-6 6-4,24,1,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,SF,5,Stefan Edberg,Wally Masur,6-2 6-4 7-6,5,71,,
1987,Australian Open,Grand Slam,1987/1/12,Grass,F,5,Stefan Edberg,Pat Cash,6-3 6-4 3-6 5-7 6-3,5,24,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Ivan Lendl,Philippe Pech,6-0 6-3 6-4,1,249,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Nicklas Kroon,Yahiya Doumbia,6-4 3-6 7-6 6-4,95,108,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Thierry Tulasne,Pedro Rebolledo,6-2 6-2 3-6 6-4,62,67,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Damir Keretic,Andreas Maurer,6-2 6-7 6-3 6-7 6-4,109,185,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Michael Chang,Robert Seguso,7-5 6-2 6-3,122,81,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Tobias Svantesson,Sergio Casal,6-3 6-4 6-7 6-2,210,98,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Christian Bergstrom,Patrice Kuchna,6-2 6-4 6-3,97,207,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,John Mcenroe,Alexander Volkov,7-6 6-1 7-6,18,66,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Joakim Nystrom,Anders Jarryd,6-4 7-5 6-1,23,13,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jay Berger,Eric Winogradsky,6-0 6-2 6-7 7-5,34,139,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Thierry Champion,Chris Pridham,6-2 6-7 6-3 6-3,101,106,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jonas Svensson,Christian Miniussi,6-4 6-2 6-2,21,76,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Cassio Motta,Paul Vojtischek,6-4 6-0 6-1,124,130,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Martin Jaite,Jaime Yzaga,6-4 6-3 6-3,20,56,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jerome Potier,Claudio Pistolesi,6-4 6-3 6-3,79,83,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Kent Carlsson,Franco Davin,4-6 6-4 6-4 6-4,9,82,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Pat Cash,Jimmy Brown,6-3 6-1 6-1,4,133,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Javier Sanchez,John Fitzgerald,6-3 7-5 6-4,102,28,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Mark Woodforde,Libor Pimek,6-4 6-4 6-4,58,104,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jordi Arrese,Carl Uwe Steeb,3-6 6-1 6-2 6-3,37,46,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Guillermo Vilas,Leonardo Lavalle,6-2 6-3 6-2,78,203,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Eduardo Bengoechea,Darren Cahill,6-7 7-6 5-7 6-2 6-3,54,63,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Richey Reneberg,David Engel,6-4 6-2 4-6 6-3,68,310,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Andrei Chesnokov,John Frawley,6-2 6-4 7-6,19,52,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Henri Leconte,Simon Youl,6-3 4-6 6-7 6-4 6-3,14,149,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Bruno Oresar,Horst Skoff,6-2 4-6 6-4 4-6 9-7,100,93,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Horacio De La Pena,Eric Jelen,6-2 6-2 6-1,107,43,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Marty Davis,Jim Grabb,6-4 3-6 7-6 6-3,99,60,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Marcelo Hennemann,Stephane Grenier,6-4 6-4 2-6 7-6,323,851,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Thomas Muster,Ken Flach,6-0 6-1 6-2,45,90,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Petr Korda,Lawson Duncan,7-6 6-3 6-3,75,74,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Boris Becker,Claudio Mezzadri,6-4 6-2 7-5,6,33,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Yannick Noah,Ricki Osterthun,7-6 6-1 6-4,8,69,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Luiz Mattar,Mikael Pernfors,6-4 6-2 6-1,39,24,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Todd Witsken,Branislav Stankovic,6-4 6-0 6-3,120,110,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jakob Hlasek,Guillaume Raoux,6-1 7-6 6-1,41,,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Guy Forget,Peter Lundgren,7-6 6-3 6-4,44,35,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Marcelo Filippini,John Ross,6-4 7-5 6-3,132,129,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jim Pugh,Tomas Smid,6-3 6-1 6-3,49,38,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Emilio Sanchez,Mansour Bahrami,6-1 7-5 6-3,15,197,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Andres Gomez,Ulf Stenlund,7-6 6-0 4-6 4-6 6-4,16,128,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Ronald Agenor,Jimmy Arias,7-6 6-2 6-4,30,71,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Marian Vajda,Wally Masur,3-6 6-4 6-4 7-6,64,61,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Paul Annacone,Tarik Benhabiles,6-3 6-3 6-4,59,117,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Alberto Tous,Ramesh Krishnan,6-4 6-2 1-6 5-7 6-4,118,40,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Slobodan Zivojinovic,Aaron Krickstein,6-4 7-5 2-6 6-4,25,26,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Francisco Yunis,Eduardo Osta,6-2 6-4 2-6 6-3,96,266,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Mats Wilander,Josef Cihak,7-5 7-5 6-1,3,113,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Tim Mayotte,Carl Limberger,6-1 6-1 6-4,10,180,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Magnus Gustafsson,Milan Srejber,7-5 6-0 6-3,47,55,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jeremy Bates,Todd Woodbridge,6-4 2-6 6-2 7-6,72,263,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Francesco Cancellotti,Michiel Schapers,6-4 6-2 6-2,116,31,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Andres Vysand,Menno Oosting,6-4 6-1 6-1,256,91,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jorge Lozano,Broderick Dyke,6-4 6-3 7-5,86,121,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Massimiliano Narducci,Joey Rive,7-5 6-2 6-2,77,57,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Andre Agassi,Paolo Cane,6-4 6-1 6-2,11,131,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Guillermo Perez Roldan,Alberto Mancini,6-3 7-5 2-6 6-4,17,65,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Tore Meinecke,Patrick Baur,6-4 6-3 6-4,48,161,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Eduardo Masso,Amos Mansdorf,6-4 4-6 6-3 1-0 RET,92,22,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Patrik Kuhnen,Jean Philippe Fleurian,6-2 6-2 7-6,105,151,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Jan Gunnarsson,Dan Cassidy,6-4 6-2 7-5,51,140,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Christian Saceanu,Jaroslav Navratil,7-5 6-0 6-2,70,126,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Arnaud Boetsch,Mel Purcell,6-4 6-1 2-6 7-5,465,201,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R128,5,Stefan Edberg,Karel Novacek,4-6 6-3 6-2 6-2,2,87,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Ivan Lendl,Nicklas Kroon,6-4 6-0 6-1,1,95,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Thierry Tulasne,Damir Keretic,6-1 6-4 6-3,62,109,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Michael Chang,Tobias Svantesson,6-4 6-1 6-3,122,210,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,John Mcenroe,Christian Bergstrom,6-2 6-4 6-3,18,97,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Joakim Nystrom,Jay Berger,7-5 6-3 6-0,23,34,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Jonas Svensson,Thierry Champion,6-2 3-6 6-2 6-3,21,101,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Martin Jaite,Cassio Motta,3-6 7-5 6-1 7-6,20,124,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Kent Carlsson,Jerome Potier,6-3 6-1 6-1,9,79,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Pat Cash,Javier Sanchez,6-3 3-6 4-6 6-2 6-3,4,102,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Mark Woodforde,Jordi Arrese,6-4 6-3 5-7 4-6 6-4,58,37,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Eduardo Bengoechea,Guillermo Vilas,6-3 4-6 7-5 6-0,54,78,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Andrei Chesnokov,Richey Reneberg,6-4 6-3 4-6 6-3,19,68,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Henri Leconte,Bruno Oresar,6-1 6-0 6-7 1-6 6-2,14,100,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Horacio De La Pena,Marty Davis,4-6 6-3 6-1 6-1,107,99,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Thomas Muster,Marcelo Hennemann,6-1 6-0 6-2,45,323,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Boris Becker,Petr Korda,6-4 6-3 6-4,6,75,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Yannick Noah,Luiz Mattar,6-2 6-4 4-6 7-6,8,39,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Jakob Hlasek,Todd Witsken,7-6 6-1 6-3,41,120,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Guy Forget,Marcelo Filippini,7-5 6-3 6-1,44,132,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Emilio Sanchez,Jim Pugh,6-1 6-4 6-2,15,49,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Ronald Agenor,Andres Gomez,6-4 4-6 6-4 7-6,30,16,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Paul Annacone,Marian Vajda,6-4 1-6 2-6 7-5 6-2,59,64,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Slobodan Zivojinovic,Alberto Tous,7-5 6-7 6-1 6-4,25,118,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Mats Wilander,Francisco Yunis,6-2 6-3 6-1,3,96,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Magnus Gustafsson,Tim Mayotte,7-6 6-4 6-4,47,10,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Jeremy Bates,Francesco Cancellotti,6-3 4-6 7-5 3-6 7-5,72,116,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Andres Vysand,Jorge Lozano,6-0 6-3 6-3,256,86,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Andre Agassi,Massimiliano Narducci,6-1 6-2 6-2,11,77,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Guillermo Perez Roldan,Tore Meinecke,6-2 6-2 6-0,17,48,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Patrik Kuhnen,Eduardo Masso,7-6 6-3 6-4,105,92,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Jan Gunnarsson,Christian Saceanu,7-6 6-3 7-6,51,70,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R64,5,Stefan Edberg,Arnaud Boetsch,6-0 6-4 6-3,2,465,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Ivan Lendl,Thierry Tulasne,6-3 7-6 6-2,1,62,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,John Mcenroe,Michael Chang,6-0 6-3 6-1,18,122,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Jonas Svensson,Joakim Nystrom,6-7 6-4 4-6 6-3 6-2,21,23,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Kent Carlsson,Martin Jaite,6-2 6-3 6-1,9,20,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Pat Cash,Mark Woodforde,4-6 6-2 6-1 6-2,4,58,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Andrei Chesnokov,Eduardo Bengoechea,6-1 4-6 6-4 6-0,19,54,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Henri Leconte,Horacio De La Pena,6-4 7-5 6-1,14,107,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Boris Becker,Thomas Muster,6-1 4-6 7-5 6-3,6,45,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Yannick Noah,Jakob Hlasek,6-4 6-4 6-7 6-3,8,41,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Emilio Sanchez,Guy Forget,6-4 6-4 3-6 6-4,15,44,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Ronald Agenor,Paul Annacone,6-4 7-6 6-2,30,59,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Mats Wilander,Slobodan Zivojinovic,6-2 6-7 3-6 6-3 7-5,3,25,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Magnus Gustafsson,Jeremy Bates,6-2 6-4 6-2,47,72,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Andre Agassi,Andres Vysand,7-5 6-3 6-2,11,256,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Guillermo Perez Roldan,Patrik Kuhnen,6-2 6-3 6-2,17,105,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R32,5,Stefan Edberg,Jan Gunnarsson,6-3 6-4 7-6,2,51,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R16,5,Ivan Lendl,John Mcenroe,6-7 7-6 6-4 6-4,1,18,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R16,5,Jonas Svensson,Kent Carlsson,5-7 7-6 1-6 6-4 6-2,21,9,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R16,5,Andrei Chesnokov,Pat Cash,2-6 6-2 6-4 6-3,19,4,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R16,5,Henri Leconte,Boris Becker,6-7 6-3 6-1 5-7 6-4,14,6,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R16,5,Emilio Sanchez,Yannick Noah,4-6 6-3 6-7 6-2 6-2,15,8,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R16,5,Mats Wilander,Ronald Agenor,6-1 7-6 6-3,3,30,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R16,5,Andre Agassi,Magnus Gustafsson,6-4 6-2 4-6 6-0,11,47,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,R16,5,Guillermo Perez Roldan,Stefan Edberg,7-5 6-3 6-3,17,2,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,QF,5,Jonas Svensson,Ivan Lendl,7-6 7-5 6-2,21,1,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,QF,5,Henri Leconte,Andrei Chesnokov,6-3 6-2 7-6,14,19,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,QF,5,Mats Wilander,Emilio Sanchez,6-7 7-6 6-3 6-4,3,15,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,QF,5,Andre Agassi,Guillermo Perez Roldan,6-2 6-2 6-4,11,17,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,SF,5,Henri Leconte,Jonas Svensson,7-6 6-2 6-3,14,21,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,SF,5,Mats Wilander,Andre Agassi,4-6 6-2 7-5 5-7 6-0,3,11,,
1988,Roland Garros,Grand Slam,1988/5/23,Clay,F,5,Mats Wilander,Henri Leconte,7-5 6-2 6-1,3,14,,
